NU_INSCRICAO,NU_NOTA_MT
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,485.4775
0654c8263516d72be6891a0ecca904f41c4d10b1,519.867
69a4a6042373b49e3abeb16903d90be32f41ed26,469.2234
616bbfe0981ef042ee18789c4f274cd4313e978f,-18.6007
13e63a71fb77662ab84453e0c0b0719e52042682,1.9999
35e66128c079d902484cba327f1d99d9a50f8e70,405.7895
24507171dec4cee2f64c8819f2f0c33882138078,576.8434
2b4d8064f7e475bc6707f0eb0a5935d7b16e6a2e,-7.1845
425b9425691ab3a12a19eb8553e6a66340827e6f,612.1776
331cfb9e53861cd1304a66385b1f91bd844f9ae7,475.7217
7d20da9fad6951e92128cb96ed65c0274725564c,394.4416
35736d0db390f11f2655ecbdf2f4e0f95913c013,473.5678
b4e3a0b877e12f70ec2fd814a664e3830107615c,451.3915
4ce2bbeeebe7044e1085e40b09f13f2586e6ab2f,-5.7753
2731e963b8636970cb7ab6505e6c434bd4577968,46.1937
cf61d7396561b36044ea119b74c7ea1cc1083895,398.0723
5a8c458e9e19e15a59f06d7a86abae6207652e1b,447.5127
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,505.6611
ab91fb38c1472e50f726f6564b128125105c423c,402.9019
81460d227c47eafc9ef1542412d5975501b3bbbc,-10.6787
fe6f686f595cce82b0e423d735d93376e1078970,478.7671
ca929d2fce6afa19a2a44d7324f59b5571504a56,375.9471
355146e8b44a5170d6be887d4a885381389a88c2,520.7647
b307abb62bc1660ab857080595abca38e67569a5,448.2108
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,408.6372
daca5f01d4227d57dc02b533dac9aadee17d874a,398.7611
418d7059d5266d440e6e6d952d1091955e8e096a,664.6867
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,555.3063
dd447295c26e3052ce702deef90b85b2c95cc24c,-8.3775
7cfc0106adedbc2997d97ba062c2d73a315735e9,564.4698
0968f25447365f5338e2183ff45e60ac1cbc662b,474.5412
352f7e965d3694a027f36157e9096a91636b8d77,10.5854
d8acc0be832ecf8ef434e08cdc77b83811c0a290,1.8781
40a8e7f491eef8f056f80ff22b4ec822ab44b257,470.6087
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,471.83
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,451.9432
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,435.0315
45cc3fd14795aee372d6b11d3394e877c93c5b12,-2.9838
3f7db50e487aac041dc7a93dadc63c2b64f35f35,454.4181
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,383.9515
ccfcddbccae2f62337b49b9e6657ad5b6e9a599b,-9.2144
564ef83dedb5fc55f4d18dadc833a59be5b66b93,409.7908
96edeba17eae6d08ffa866c3b1f80cf66ae98063,16.6047
6106c098236d2c2ee810d14be2e63e768e4c88a0,11.8087
6eb99d9fcf3725c82dd85000687fea5c87ba5603,519.1007
40b19d0d687b11c151e2e52a1c45cdc228367248,433.2247
306994c5a4709fc9524805e27a94b0af37b710d6,438.9634
05f29cbe52e4638f8522b4cf7156451be52f820f,527.0861
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,533.9665
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,474.6317
bc0b0b44722657fbad3a483b828ba04879250aa9,11.3728
9218614600ba09670b1139f9d32ce74ed37039cc,376.4553
8a2887db89c942c5db855014d17f83d72a42d1da,397.2576
50fefecf2b22217f20e38de53a9d373f2e6fb479,502.8586
806c930bc010bd0594fb1988bad5371989cbf48c,406.5187
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,460.0527
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,505.7436
68714d974b0744f451c5ebc8fd4d8098f6eec52f,450.5319
014ea6d95ae315c024af366feda8ad406bf24711,506.8169
2ace1dee1b009246306a32a49ef67dc885559d05,505.4576
47e8256128b8451f996f90e19fef736fc88f674d,606.6594
5bd64029979188029b354f74a3615c3e3ae51773,515.3927
614a6af307a7a6f7c34e7f84970a86b22158c831,437.8167
00a378bf545a1e42fd1361502a8f03e9044e37b5,8.0835
52e63792b8830a6145aa22af560859087b89ec3b,456.4369
89a327243b1ccbf4bd9c83966951c9c3b334539a,441.4602
15285211f7a3277dd7b19e1a649d953a40160ee9,-12.0585
b75727e7f8339da2534837df6a3b87cd893a3d64,405.9444
6b1f9719f4ec4a7fe616add935a05001a7983f42,-9.6439
0eff15ac43d91b47031322ec09d1928648889074,8.228
6c998fe9d20676974cfbba5238729817364b81ff,453.6994
3f3b28575c4adf02995f473f9fc96af185ea0ba3,403.3973
d38116748548c8418737030c6992ac5adba46824,5.9965
265d92fad8f1fb1fa037020828dd8b4b90d8fb54,-2.2229
5a9807c656339abe3e250fa7a6da78a597db03c2,481.8763
fbfbea6fd499c91e414273325f39473a8660d3cb,511.5549
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,414.1246
e39ee7214eb0de339889086bbcc3fb9c27635e88,412.793
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,511.1192
6a48260a4426d3440055e722abdf3904f72dbe71,450.0479
6d4020e289006dd2b3882a9535f648cc7733654b,611.5495
6959680884f838fa666cef4dcaf6f38c68015a75,466.9419
f10048cb12482c95e2bff728bb8b092c6de58185,504.8361
d796f6502dc1f95c3ebc306980fcb0f7c8976d08,14.3783
c38df26822878ec8aec4e990a7dce9fbe3b31c15,470.02
82918decf898ff34c3fb8f74dcc741d89f2e887a,423.039
0950ced524718e7354726002cce923bfd5768972,466.8819
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,499.3143
915381e62e7a246910a872eb342807407e71317a,559.6144
774ac976cedb112ac8fb15af96fda500a5f027c1,436.0515
339c2ad1c2f8bb87c25560267bcdbd010cff4960,404.5774
7aaf4058b49b53fab1e8d023936c86a532346dd5,476.2332
a181c0c7546bc7c4907131706417c491da1a52cd,580.4556
a3686e592fcfaebf248e5ca8da561a4d782628a4,622.514
b0f54de8605b95594f5079f8e93b398af2f52672,542.5433
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,427.0046
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,432.0215
907714f121753b20e7883aec3930d22aabd236cc,427.3116
5a74fe1978357687517961c52b82afca941dce50,611.9679
8a39871edda4a46bc8e6cb84577272e46a0fcbf0,-10.9326
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,490.2472
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,498.3231
324635b44d011557eb21ee5b340fed5ab4b3b746,-2.0451
03d53fc3a9770da7b0844e78e47a52e798c04ce8,497.5473
f41128cb1056d63399675c16c8286d7210150017,453.4743
d2f05e8ae57d1364d32809b7d713e04fa63de853,446.102
b96efbc24ac4066ae3936c2ddafe78ed418871e9,415.3375
f211201a052f4fb68ecfe589742e0f861a7d12c9,-11.4294
c17df484ad2be926ed982b4d3f0dd01fd9d14287,-12.8014
abae954c927448239a5e6436078f418a979b0aad,490.5839
5b4829988c8d90c7c5245a0137eef128c18d8102,500.1913
756688c3fedf01c54dea31e8409a94b7a3c04694,532.6554
5c6d68c86391642fad3e57fca4ea7ebb43905d8c,464.0229
5a47da2bdb9902b5e0c5170724a62e575943a2eb,-9.9502
ace6be51908a3fe879847f98f5174cea72a01cdf,379.4838
e88db80e80a0b432135c243486ae3edf9d8b16db,476.6494
1e4d591ebfc8481e37049c05039906688a8b207c,-7.4047
082c3d2ba280f6190e82793d850c788800c0e9ae,595.0418
8524fd62bdb022c65d047b3ac586b5c17e34953f,548.7904
60a878ea3142bd01a53b2579de0d62b4bdc08a61,-22.9658
c26a3a389b250f62571cd7f3a79f77bc2a793ca2,-17.6382
3aaebc7226b6732c5d9da3b3bd0e5c070f51c364,5.342
373ca1fc5bf8337992bc0925826893086f53c894,-12.1413
3fe9446652f81c99b93ef1bf102f1022e5439fc8,483.9114
5025f4cf3239ae289ea95d959d62ee58d03d11cc,-3.9777
14ce0c624edc795fae639018735ade1be0211e59,439.3651
549788486cf78528c47ede31d8526421baf3295a,449.7706
9bed94403b260ef0410b3f7f5732d16d7e6d215f,591.4549
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,451.3443
6c517b7d64cde5d41ae87592cb14dd2fe3168465,472.8243
5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,556.5482
087b7c6ce44a6d5bc15db6b56c44a0fcd70d3301,-12.9754
a9249aa7951ddea050cc01b89a12ee5db95f38f1,468.2858
d1a429f4e4f169ecd88f052ea64c5ee6ca0349b1,399.3697
ae2a2a8dcda0021aef12d049fb8b20aca62b2e64,5.251
000d12a79ec47849650d1b3253771ceac2386a24,490.6993
30ca5c0a46408cb80add6abba4bc584805d2a6cc,1.6553
7962b1612394969713c1320f6cb9ccb57b9e39f1,17.7907
50af85c0e1364b91cdcb1651a01a022ac37142e9,400.7231
57d912b7e1b976da98b60b6cd39723d9836410c4,-22.4717
c6725f9c8ca6ff205288b39bd9980c9116607361,401.6725
d42bc2942d9fa885151569ba45e2baf7ab81943c,430.1717
2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,460.9865
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,516.8026
c31768cbf82f74f0b40f126b024616db6164c987,-20.7376
6e90222b6581d0d09dcf64970c6b893313b104df,-2.2599
b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,421.7601
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,491.1783
22b66aad9fce2e642b0daf373bab9329d8433e00,476.5253
515254aa0cda3ba546f1bbaaeb03c9866545c80b,-5.401
842d4d3c76f1453c70288aede73484c67eb1553b,-24.9076
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,500.7324
67341946aabfa0202d353c228185b2fbc8954af6,-5.0944
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,500.8011
d77778d2671fee817e7486231e426d1bfc84b9fe,9.6415
03e6acb3a98cc51d6e56058043e291621582d9ab,442.7782
b76cf03d2dcc5fc1a43daa9a27ebb2ebce26a9d0,459.7953
3b916015be7620e743e7be28af5992464f15fbce,10.1959
015967617bb96a4bc84e4260886c823440005e70,538.8567
8e807a4ef3199219e9b58c4cec2b23dc59eb1765,15.5342
647ebe14005592face7077d248e95dc47d912b2a,449.8401
42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,628.4504
ebcbc09552a7ba9a6e016861a635873387062ee9,476.7482
27e16393da6359424708a050f66c875419a1fb31,401.7487
ee802970bc71823875a11b790d98a34c6601e35f,504.7485
0994d734348a713857c9ad60cf62d7e1f48fd020,37.4923
1e5a67c643812488ea9602e633394178ea213c9d,0.3382
e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,424.1137
e5a719da84b172bade27c1f61389cc74460cc4da,496.0947
10208b09bb9aac5776f0092d08807b4a93150d0d,424.4325
4fe9b8abaf99cc5485fd9a196235166fbac553b6,457.6851
7d12a3dcba309255f5e841bd9ed885f2195466bb,441.6091
1d99cb01ecdaad2f21bb9538a57ac91823744125,545.8175
21430beaab74c0a3604019b6489b9924f5e9430e,14.3187
dfc8df62be48b4b815e6fd18a3d9823259c35858,430.0508
9f9a7c80e345d490250c4849330b45383a86f144,540.4697
830a84bcfe5c2926f032e0cf1fe35e5578136c12,464.6788
01a08f233725c5ded68d4802becc4d774d532994,581.4928
ce9661cdf3717ffd29762479966d8ec7fd7f3ef3,7.2093
62c9f4cb338279f3e3dc6ac37bdee82ce0505750,442.3324
71cdb624ebc254e4b311d3d9d4e01d065b635937,-17.7142
7d778b7515045a7727f184e072593b861a5cdd3b,425.5741
8cf0dbe4fcea48903eeb1d91c676ee60c4bcf51b,438.52
9ae4da56a8db81af0caf990ae6fdb45e58601fb4,396.3038
0316f67e6e3ba4412fcc20519793e2e80ad234b1,444.3394
7445f90d807cb216b27ef662dcda107e59ef9ef4,513.2131
7d5816ced6de8b7762dceb869f14673dfa0665e1,481.8204
6830fd333d1fad4de7b3e17bb0be381413a4f55d,411.2115
5107a030c384be7852cc120d7e509e46680b942f,566.8082
8f71bd9e927f9eb966b110496452521a980cc991,539.5767
c8c69090f2dd96c0d9e010f40c0daee65e4a2eff,42.4817
f023a967d599c0b13c9668b23c15d0150edad2dd,528.2744
1933703dbe039b2c6ae49bbe3faabf5ca31f4d79,444.9778
a18d0f68426b0e4dea7f437a3eab477b1e0be1a0,503.3292
dc92aaa76343666c1ec20cc41c875e864e2d6ad4,476.3629
67e4d2195af1d4908c534532a337a853f0b3eba5,603.6957
c342332aff44b9e7bf5307cd6b05f9e6e8b9d381,-17.735
1d54cca6dd5469a3d8096674fbfd706fba17d465,447.6567
837285635890d35f81a26bc0c0febd72eaf0795f,590.8471
8ad3a60ebb0954eacd738160cc918eec97ffa72c,-11.4676
c7bdce315a393a36f6564cf267a2fb1784cb67a6,457.2065
be725ab1c9a7ebcb64ca2208556f135c601c0795,471.0269
ed8ce7dee22364ecbb285c051a07a329af3bf2f9,-0.9806
a3c5a105c7a5a09abdd71798ff0aa3fb9230bd5d,504.3216
79aa7cbe62675b628e65ca0e42ef14e4bcd254e4,451.3572
6939ee2ff992ac6b7443a9cff18f25eeafe6b67a,547.0729
6cb6d0fb483677807fa4709359282dda53262fe4,395.0447
91063e48f730917c0d9db5e5268073e1fc0ef9c1,576.3506
9c918fd6377dddb0271432f900f514e52f81cd5b,519.3818
cdc98a05234e974ca0909162e91edd4f9bd6fbeb,401.9903
bf511794d4d8b367c128620940d0b4b62e5d658c,-15.1943
bdc86b3f02e4ea6f4e90f2a9b383caa5455c8ac5,561.4224
412fa38ea36b5152ec84b7c7a020032457f3150b,424.6997
fb0c47dcfdd4581f1ce0c490d7a2369c46924812,22.7941
d5895469abcad00eb7d0f105337d5533e361e974,409.8168
8105db3c04edad0291511a2b1ffd770b70fc1cca,6.3547
2cbf4f5a96fb7d8a65195e1d1814f570a1a00cc6,453.1099
986e7e466d5bcd7b60e53202ae0897882f0429e0,66.1602
5fe14677f2d5ef12633fdfed5ea1c9cee1a6ddac,413.9738
cf629245725023868700f1a68cca06d9f7098dfd,403.3945
31e023624cb43e5ebb66cbd6339598bd05c3887b,453.4811
a8535ee418f45e5a0ab8e267307b78bdcb43ca1a,420.3972
d30b679ffca5529a1dc7444a7b3852fa6d3c1401,415.7493
b1cf35d19533e7ba0e50791368bb5ab2972bc81e,552.4969
d1c4eeb8e74e34a8789027bc4c3dea1a9ff0cd09,-19.8552
2e39451bb046c299c68082b806a800d0301eecac,14.427
6ffad4a5c8cee2ccedcbd5f58dab539058ee1c92,488.2746
b75b5d8968fc9fbe0150535f12e2415704e786ab,499.9015
fc129f6792f5f0d1b00f717092200f8b79ac08b8,528.9965
61591e4809bbfebc15f6520e549334e1fc6e0d13,527.005
f67d16907bcc569f5137ff8f910b39fb9efd417f,29.1126
f6ab21c4f68401fe4558a3a48bd2771f24fa9642,514.5492
c0ed7fb489c2db6ccadf133c91ccdd3983e2a7e8,456.7961
c5895aab03f78d4b0c551da300b346e7ede75657,453.7276
c3f6b6380cd431c3456ced6e608b0ada8f5eb073,-9.8138
9b84ffadd0d280c6fcfb20d90c3b1fcf12b9518d,-10.9121
6f5db3614bd589c10913583b86cf2b25972eb18e,-17.3519
2b712ad81d12c791b5879d51c9fe8dce2a6c7684,-21.2489
0bb4093f9529afbc738b6d0e7c3253b7949c7ec3,-7.2343
d27c9db60d09e5a5613768c6fc86e004791982c9,591.3443
c363bec718e45cd6bf8cba599cc3990d77f95c22,772.8929
50a0e7183e16dff0f02b57b87cab72d20733eb95,454.7004
50b5ce6daae798b2a20bdfb1b7ae714193948e62,428.4416
580169d1f82af2f7df48bdb202bc29b4de0827c2,511.6298
7ac77f141176ae51ead0625a8f9fe97659b77c76,-13.586
dca3ec92b9e43385e29721fc0d1055477650c917,460.0516
6c7f3ec08e0402c3670f56a9b8ce619c39010560,536.961
1513ad16109a8979d1ddc02c5cfd58dfcc683b9b,414.5038
5fc3957e5a6c497578d3bb27f5f375f50b2c55f0,487.7805
aec2c57d63fe56cfac41950ca4c934cc3759390f,478.1136
f2f663aeb034de09a91210779cdbc4c612285ec3,591.5378
5f93400386d57b6db8c6a61f200ca9aa6b6c831c,501.9658
a62682d38e5fdcde960762f9a939f5a6af89c8e3,400.6627
6bfaa9604ff9a85222311c1218fa25770202f6ce,446.8746
baf4a7108d45405b3534a38d5429d88941445dac,672.1986
b2b3409307137dbb8208e071880baaeab7ec17e0,567.3086
78dd4bb66bba39f81056c5c3575ea3f598e85e08,497.6429
bd328531283255d75aed0e5d52211ad1eb67246a,449.1203
8003642991caa3741b8b8214fa7cca6c1820db86,435.4066
8e4ba04b76a718603efb41284d8b1db4600bbceb,416.2408
17e826209db27c2e13c1b42364afb66391c3db1e,438.9
fad802fa30b02c02621a21979e3f570baf740f47,561.8598
85b310c475c909288c20c88878aebd61e06e642d,434.1935
47a9b7e5ce0334e224ba751013cb77accc89dd5c,457.2052
1de131f79011c4ed27f5f68fe2ad206d39454982,475.8071
da6935938e6a458f051d43c1f892f9a2ed6ea21c,9.936
a53adad378d7d969968a98adb888aed6ab7fd7ed,552.9977
96e7bb469a4e9af18ba8d58089dc61e852dc9891,1.6734
1a242be3387cf3bd1c90a62db737b14079c2823e,443.6304
df98e83472e030a418ae07c349445690a3ed0e30,474.6579
fdb216366e61ba4e93153f2f65497f31519f7c0d,-22.8063
86e731066e351670ae094b59499e413dbfb404c3,491.9065
f26ba5b7cab5ab24e42a0b23be864246f0cfa86f,21.3644
85635f7bc28c2a6cef26da5a20bf1c80ccc4f9b5,669.2489
8a71293765196e4ffdb21725bd389f75444e8170,505.255
48f0087a3b025969acdf9e28c651f04a3ca09692,465.6064
aab81fc17850ec76ffb65aa8792a1e69fa99e183,457.1619
6f674fa996f6a83a4bc9b1d38bfda122dbf55faf,8.1729
e1a2fa92a4bf0ea2c2f658da9ef93a64b2343a98,471.1091
aa16753095f6daa571b81c337c55b1d8a9079a21,-6.0896
6c860c84d8a790be80fe0e8c6dd440015db115d4,505.8514
724853d5dda1997b6d26922d3a1e33c99fd64535,461.0856
faa4a182b09cc7f407f65f909a43cb343da70888,438.4551
f0cfc2d4dca1422af725591243e07b69205b2275,12.4828
4decd3fc04eefeca56eb4dd2f7b88e755b3d7bdc,417.7954
6205cbd37ede676b43b165500dd0b3d1db931830,19.2047
7554a17cb5fe0ee2acae424d6194396cb033cbca,435.8876
71f3c3c97ee96f05073467be9c95b28c4ad16046,10.0824
741207dbac179e78eca28c705ef42e71f97b9a8a,504.9186
b3745024b7fa89bbf4e246f75fcb23e1f42c16fb,634.9138
025e7aa64f3ef7d10dc76146dd54d8b550f20ed7,-22.6716
da5d510d9727735a5a7d71717b545d190394a796,-9.6209
e9126073b194b5e4267ad32e88eadf349366ad9c,20.9485
176b644723792e234683c3e6f4662e2c1429efad,-8.6494
8684787d41f09ef1edbc107fb842d639885683d0,398.0821
8da02c47553b54326a94e06aee21766d1e011f83,9.1054
a676b8e3dd80f852ba847370fe26c1fd7cb6ba62,543.2794
a885c6414c26d4d629e03aed0474afc2f7c65290,466.5023
f49f22bbb86d432834998272529a13f15c6730dc,519.5393
d544326f8af83fa4069d6d56482b05b23a30fd1d,545.2281
04da8607bc8818c7326abd5c0db036d35caf9b2b,424.3624
135edbe9a301953a3bd1014bd2e4dc84c591356f,380.4864
8ffb48c862f46ee768fc30fa5fd40f5611af9396,-10.5371
49dd19ce61d644f1d822e223f692fd26203d288a,517.9865
e6375694613198f8db0720d7a8a04d8263116116,666.6554
061ff1e6d897f2f8dc6cfabe7353a534b9394b9d,464.2223
4723ae34d56d7f758594c7c0c60bbfe2bbcd46d0,428.2466
535636c1160aa647a3d7e68572558f530b844417,555.9507
50e427449649dcf6ebe936aa3025313caf572fba,614.5501
90dfb713cc19fb1ca6bc6e088986965037e1933a,495.3273
4b2b45e63a9d63a5f26ce7d20bbe3fbaed537633,557.4436
840a9b301744b111309aa45d4be26a1f6d3a171b,18.9602
d3c59f7d6e29f71ea397845155562f9a3a3eb2a4,38.4955
9463701727df93d2f445459b071768a54f6ad9ad,476.6959
32e3ae3ba0c7e0ee9900b2f3ba9c4f6cec9d0a04,11.3285
41e3361f6f611e04e4c48f18a58e82226f7e1601,19.6156
a90bce36511499b7fa139474cefee24febb8c257,407.9946
8298e89f71c60462bb6195411609712279447164,462.4929
515ac06f939efc95ad2d977642d02dfbd4f3d7b8,543.9965
48197c6d454dc6baa5cd06dd2ad76595b250805e,435.7475
e7b568494fdbe6dc34c7315ede2b5b2b67666eab,8.3264
52172c7d59e51c7eb56a048fd17d3d9edcf21aa9,-5.4021
b31b0678830844513c58fb9b2383bcfec1cb5b61,-0.1832
958fa07c668f2316a7c1b7aa485d5dd374a3e257,3.4675
e29ee102b715ad1ebfacf8283252e05b1ebb9b77,427.1385
a35a0f18027b28b8bb8c084b6b90feaad9199790,412.8377
b7109998b806bd3870c7c31ae1629d38a87f0ed6,570.7783
b6e7cbae08d60ff17134a86a65e51b8bd88bf9d1,-17.1231
ab42edf83ff642d7f67d04c34133e71efd957925,-2.3298
2906a09bb43da5e4eda2de256e3a34e066ca095e,552.0731
fd79f04bf92c6270f1035be4c92959aa08fef4f3,486.653
ab73810bdc3e819c4bcea28103c55ac80ea30c03,467.8112
a4836905c06f98462930a1697c72d4be5e87ae8b,595.1759
cb448066ba19c1f7cbc22d4311fee7ae702424a7,538.8356
a51d3eea9ca53a7ca0531d6a2e2d6480db8634c9,-6.7888
9de009d0670ccb1c6a21327cf63a068faed2c0b9,402.5178
06686903983e92f90992ce35eafd48c03fc9a603,-7.6823
d541ce675ce09186d6a6a3a9c7226c9653118926,11.2812
bc418bac28a39cf5cd1fcfcdb8d602bafe8afa59,453.5041
da7885599ac3e75dc61291a5b5cbfd3052e031b3,463.8028
05805ad5d00b5629bd5ef803a4131ebe106108fb,547.7679
542e93cb0b06bdfcded806a4d6685105ff152cbb,449.4476
11c8a63f14d5f0186240eac53bc379837a3f779b,462.7311
b68d3f91478cfca8343e864a1f75e66d845d73bf,428.9311
b03903c9474730a56a341ae98dcf0b542b5554fa,449.0499
063dd8048c113c011a149c9d954fa3536fa72a28,449.2458
80ebcab6d61c93a33737d445d07dca3e0c9dd17d,437.683
52b854afb52256da49125f35c7592f9c44e39e04,471.1574
a13f88a8dd456a4d70d23616d00c436fd8496d5a,520.3056
44344aeb69a1ecea09494dfa5461f7f0bc253ba8,-9.6704
6652bbcd35ffb469ade112ab6699180f1f75c3b1,502.2701
1ebcab2ab74926bbad5abdbdb6704fe436735539,482.6157
4a2c33c7b834f6d028a554d0e117441e036c3e08,474.9047
f3dcaa2e9564f6c3e80952e0c8dd4a29451c1db1,-14.7473
d77b9e5d6412d96219307558913df470c6f3c8c4,-3.5164
ff66c579488371b92cf83705b37228455ecd7d77,513.6972
b3a8c2bdbe1ed70afb184869227878e1d88a3b9e,421.1423
4235879bee0e90b9e8f23533413979ca69e3b4a9,-17.4944
a361501d95aa685fac08b24c84d967dc7f1b19f3,421.048
4454433a9e3b8271e0f3e2c10cb45366bbe8e24f,466.8479
9c7a6ed4833a637c7a2a3b2189f12974bbcc320c,423.7396
2f7ef63e51d6063d9df50b4ee8e69397996571bf,489.305
75325ae04f42fc9c6840bbe1c1fe8277641b90d5,613.7176
1a3f885c6bc5f04e7b1368dedc9af938f08eff61,520.883
c825a533c22276cc002a5307773b6a7d65b0b299,435.9394
6f3c39ad7d70a21397b82f781d22b15c0eb19756,496.6973
bba2abb7a33f501d3b8326d9a69737bd02ab327c,412.803
a21aeeee268e65e87da6a9c7374da2e00c1c9e75,489.9026
48d5c5f24f19bd1d66c0b3d65dc2793d7bbadac9,522.6036
0183cc20201ec4f5d02a06b45d4b8039c345a226,546.7625
2fcce2b000bb95dbad100d6df09434ddbf309aa5,439.486
53444252a5d364964232f9e5bfd90ff81adb72b5,8.5797
34157a39027b58311f318743e4e81254e29f9cce,429.5412
6d41a385fc1d420b929a7cd7c19be02266c97842,592.0012
043e17dd613f36021a033a8482acdd46c88b4d07,444.8476
850780e64534861d103ca528d9f83d2efd6e5340,570.9655
a6f4db664624af37f3d8b6a1d5014df41ddc8e51,414.3426
d910ef9a3468ebef60259d87631d110296eb4cc7,9.8181
11296d3eea5c027bb6fe0811c46942a40c33fe93,480.1566
357f19bd5cb66a76bd6dcfdab76c74aad67dbc51,492.7201
3755a5ec829fa0547656bda8ad7e14aff33c96c0,481.2572
0b7c51f09e4837cadd08d8512913ba7f52010a5e,506.8684
5918112257b870c6a42121ac46ba4204102e75ff,426.2593
eeaf1b97a497f1601f38342896b287a55b92267b,365.0906
e8a0cedbaebb2dd19dd21ed97dbc2379c4b7d13b,397.6634
e5bc935b1404453a59dd8f38aaf737cd4147bd43,11.5628
bb88ac36b666abc27de374d89bc8c931c62a4f6a,467.0166
6aa29d2b50d16a4146a1a1b2093d193e8bfd02bd,650.1179
fb025ab7883b591f57c6a8456d85863c698828db,464.3059
267e71d54051ad9b76400827792edf2ee231bcf2,-13.1776
e46edb76447ae79b130d5ec0d9d3ed934e028e53,432.6093
db3f63a8488a1f5d4f90a2c4008c5063b2fcce78,448.7345
893e8d11c1a9948d670bbda48f19746f1fcf0dbf,379.6945
19caac57906f2bf76cf567b4e524f363ed98b141,-14.5798
e2456e51273031388852cec951d331cecc4dc26b,393.3923
44fa30cce6ecc4b9314ec5768b0b371c9717e407,426.4354
315142df8a45d85b5fcf0f8d54acb0f426f29660,408.2592
3b7a6b21c4c3e725ebf18a0e0cb24c7b927fb1c0,-12.3114
9fa43299443365013b30eab002703b39936d010c,-14.2921
03cab21764d591a6e4139bfd916ec78a3d3d2901,15.7768
4e78bb4060d2a5144782ebf3d740ee6d1af849ef,533.0754
7432783cd671da82c33d425bce33214eaba6bd10,407.3699
41c4c06a30e156dcb154c8384b41eeeb78dd5bdd,467.2179
33c7a36dfa2e02a8de05012f9f21e339ab4c115d,510.0255
1356f08e2a9640756510347515ee56b39a3da104,428.681
07138a42aef5e92c83425c0d6801c8f0d42f598f,499.4258
014eedb74e072451723d302444204e119e02ff68,-7.0044
87c1317ba598b7961ab358f4e957165be8a8ed0b,484.8425
9368c49c99b49075a1094efd7d727357ab0cdac1,-14.0432
964e5231f3726b65b2ee6be9dab3ab4d7fd67999,508.3869
15d811e8440d558502b346d45cf65d3ddf47daa8,475.5053
7e04ea623d05274165ac80eddae98d956cd1483f,616.9942
add2104cdc956fcdc1679df5370a84fb01804055,-15.9778
e276cc10b4c84f46f8b0119423decfd6e877be51,380.6866
f0b438ae03abeec74f8cb475f4a68f1f9d7b8268,-17.9948
2b1405ae01d4f56763885bc3ed3be680f2d880e7,-14.784
2f7e817e25384d7a7bf8b9672eee9185745f65d6,460.4058
97086b1dd587a233ff52fe4dd6df8168f6a1df04,497.5325
b08e7791ed1e566d577bc75822b967ae97f0ab4b,457.2969
c9c74bfabea0f3fa2b036a2d7cd1dfbfd4f64da1,5.0311
17ec16b618d825d0f5ea6dcd84ba567623bd248e,478.3845
cbd7f05231992a71cd55fc9cb716a3a670603dc8,-13.696
c7d9d015ca0bfd785170ddf0124b3cfbd4cc4995,-1.0287
8b3c1a320a77bd3a7a75e29409d33b37ab57eaec,461.7043
66b3fce0aa91ac21ed374f89be771497c30c9c2d,-8.5216
b74fa1d7ed3e8cc0c74aae5393a0dcbeaccd18bb,480.46
49b50ba282dbe5d3312b9379ba39324845136eda,403.7285
5c8590465b6b709e3334bdf9046a33cfecd34efa,562.465
8024767f1c6f27fc233dcf5ef886d10ee43e0a9e,-1.3525
ea819d508eb30c20e1f4d14927da1cb92926ea1f,421.5982
82731b247c34ae870c54ef896c8cb6136dd73e4a,-10.1627
edbd98c2275dc5ea15a988e19993c9363766ccad,445.9325
76fc7e0a5b91aa25cbae723c0f426c673fc8f0ec,0.6936
